id,name_en,name_zh,team,league,year,g,pa,ab,h,2b,3b,hr,r,rbi,bb,ibb,hbp,so,avg,slg,obp,ops,sb,cs,sh,sf
b3e006fb-7d11-4869-afe0-8c0b7ad78c6f,"Sang-Min Choi",NULL,SSG登陸者,KBO,2022,27,18,14,1,0,0,0,3,1,3,0,0,4,0.071,0.071,0.235,0.307,3,1,1,0
b5f789fe-89fd-4886-952f-ddf40c949ead,"Tae-Gon Oh",NULL,SSG登陸者,KBO,2022,130,295,263,61,14,1,4,48,23,15,1,9,68,0.232,0.338,0.293,0.632,11,4,5,3
bba52a6c-3582-4610-947f-520facad9fc9,"Hang Choi",NULL,SSG登陸者,KBO,2022,121,505,414,110,21,0,26,80,87,66,3,19,96,0.266,0.505,0.386,0.891,12,5,0,6
cc38c13d-2c4c-4a2b-bd44-f2024bebffd6,"Jae-Hyun Kim",NULL,SSG登陸者,KBO,2022,18,20,18,4,1,0,0,2,4,0,0,0,3,0.222,0.278,0.222,0.500,0,0,2,0
cc8758a3-3a80-462b-97a5-a7287ead6986,"Kyu-Nam Kim",NULL,SSG登陸者,KBO,2022,2,5,5,0,0,0,0,0,0,0,0,0,2,0.000,0.000,0.000,0.000,0,0,0,0
ce969a3f-fa41-4cfa-9670-35be4923a9ea,"Sung-Hyun Kim",NULL,SSG登陸者,KBO,2022,130,359,302,66,9,1,2,38,37,31,0,3,36,0.219,0.275,0.295,0.570,3,3,20,3
cfc3e726-0a8a-404e-9b28-18a7a5222370,"Jun-Hyeok Oh",NULL,SSG登陸者,KBO,2022,47,67,61,14,2,0,0,3,6,5,0,0,15,0.230,0.262,0.288,0.550,0,0,1,0
e49fe768-2d5d-44ec-a9a8-8dee4625d034,"Seong-Han Park",NULL,SSG登陸者,KBO,2022,140,564,494,147,24,4,2,68,56,60,1,2,81,0.298,0.375,0.375,0.749,12,8,6,2
ec5fc27d-92dc-4cd9-bf87-a683823d221b,"Ui Jeon",NULL,SSG登陸者,KBO,2022,77,266,241,60,15,1,13,36,45,24,3,0,84,0.249,0.481,0.316,0.797,0,0,0,1
fd0058e4-3c12-4d07-9443-de30b76fcd67,"Yoo-Seom Han",NULL,SSG登陸者,KBO,2022,135,545,458,121,33,1,21,62,100,66,6,16,137,0.264,0.478,0.373,0.851,1,1,0,5
0999f1ec-b272-4b79-8e84-1dc5763b72b5,"In-Tae Kim",NULL,斗山熊,KBO,2022,83,279,235,58,6,0,5,25,25,41,1,3,47,0.247,0.336,0.366,0.702,1,0,0,0
09d4735d-e623-4e92-a2b2-9de22cadbac4,"Sei-Hyok Park",NULL,斗山熊,KBO,2022,128,402,351,87,13,1,3,33,41,33,1,6,71,0.248,0.316,0.320,0.636,2,2,8,4
14c47d15-464c-4b17-b446-578f9949ff94,"Chan-Yeol Yang",NULL,斗山熊,KBO,2022,41,94,82,20,4,0,3,15,12,11,0,0,23,0.244,0.402,0.333,0.736,0,0,1,0
1cd3d3c2-1b81-4c57-9c6f-4f93a30cac0c,"Ye-Il Seo",NULL,斗山熊,KBO,2022,35,27,25,4,1,0,0,2,2,1,0,0,6,0.160,0.200,0.192,0.392,0,0,1,0
22d4271c-9a05-4461-b115-67c3e1accbdd,"Dae-Han Kim",NULL,斗山熊,KBO,2022,51,110,96,23,6,1,4,13,11,5,0,6,27,0.240,0.448,0.315,0.763,2,1,2,1
315d5871-8694-454f-8ef1-16aad139147e,"Seung-Han Ahn",NULL,斗山熊,KBO,2022,30,39,36,12,3,0,0,5,8,2,0,0,12,0.333,0.417,0.368,0.785,0,0,1,0
44abfb64-d199-4c50-a4bf-c18f70c8a004,"Min-Hyeok Kim",NULL,斗山熊,KBO,2022,38,97,88,25,2,0,5,11,16,7,0,2,25,0.284,0.477,0.351,0.828,0,0,0,0
4e77cc9e-4ffa-4457-b97f-84e40752a27c,"Tae-geun Kim",NULL,斗山熊,KBO,2022,2,6,4,2,1,0,0,0,2,1,0,1,1,0.500,0.750,0.667,1.417,0,1,0,0
630ef0de-fb24-4148-ba90-465010fefc0b,"Suk-Hwan Yang",NULL,斗山熊,KBO,2022,107,446,405,99,14,1,20,58,51,32,3,7,101,0.244,0.432,0.309,0.742,1,0,0,2
6b60e303-ca30-45f3-aa4c-810f432a0df6,"Yu-Yeon Park",NULL,斗山熊,KBO,2022,13,19,17,4,0,0,0,0,2,1,0,1,5,0.235,0.235,0.316,0.551,0,0,0,0
